Genero,Region,Campus,Escuela,Programa_Ini,PrepaTEC,PAA,PNA,P_Beca,P_Prestamo,Life,PI,Experiencia,TOEFL,Promedio_Gr,Sueldo_Real
Mujer,RCS,TOL,EIC,IIS,SI,1289.0,87.0,0.0,0.2,Si,NO,Sí,550.0,89.0,17534.0
Mujer,RCS,TOL,EIC,IMA,SI,1316.0,86.0,0.0,0.0,Si,NO,Sí,550.0,85.0,13408.0
Mujer,RCS,HGO,EN,LAE,SI,1092.0,82.0,0.0,0.0,Si,NO,Sí,553.0,79.0,15471.0
Mujer,RCS,TOL,EN,LCPF,SI,1426.0,84.0,0.35,0.25,Si,NO,Sí,550.0,87.0,23704.0
Mujer,RCS,TOL,EN,LEM,SI,1234.0,83.0,0.0,0.0,Si,NO,Sí,550.0,90.0,19582.0
Mujer,RCS,TOL,EN,LIN,SI,1380.0,87.0,0.2,0.2,Si,NO,Sí,570.0,93.0,23704.0
Mujer,RM,SAL,EIC,IMT,SI,1486.0,90.0,0.6,0.2,Si,NO,Sí,560.0,88.0,24754.0
Mujer,RM,SAL,EIC,IMT,SI,1528.0,83.0,0.3,0.3,Si,NO,Sí,587.0,85.0,20628.0
Mujer,RO,CHI,EIC,IBT,SI,1560.0,93.0,0.3,0.3,Si,NO,Sí,570.0,94.0,12377.0
Mujer,RO,CHI,EIC,IIS,SI,1241.0,91.0,0.2,0.2,Si,NO,Sí,523.0,93.0,16490.0
Mujer,RO,CHI,EIC,IMT,SI,1620.0,90.0,0.35,0.35,Si,NO,Sí,557.0,92.0,25766.0
Mujer,RO,SIN,EIC,IIS,SI,1340.0,87.0,0.0,0.0,Si,NO,Sí,537.0,79.0,16502.0
Mujer,RO,CHI,EN,LAF,SI,1663.0,84.0,0.2,0.2,Si,NO,Sí,577.0,91.0,10822.0
Mujer,RO,CHI,EN,LDN,SI,1435.0,87.0,0.2,0.2,Si,NO,Sí,553.0,92.0,16490.0
Mujer,RO,CHI,EN,LIN,SI,1301.0,85.0,0.4,0.4,Si,NO,Sí,550.0,83.0,8251.0
Mujer,DR,CDJ,EIC,IMT,SI,1365.0,97.0,0.35,0.35,Si,NO,Sí,630.0,91.0,14955.0
Mujer,RCS,TOL,EIC,IIS,SI,1442.0,92.0,0.45,0.45,Si,NO,Sí,550.0,93.0,16502.0
Mujer,RO,AGS,EIC,IMT,SI,1760.0,93.0,0.3,0.3,Si,NO,Sí,630.0,93.0,22674.0
Mujer,RO,CHI,EN,LIN,SI,1351.0,84.0,0.45,0.25,Si,NO,Sí,553.0,93.0,15987.0
Mujer,RCS,TOL,EAAD,LDI,SI,1448.0,87.0,0.0,0.0,Si,SI,Sí,600.0,94.0,7220.0
Mujer,RCS,CVA,EIC,IIS,SI,1487.0,88.0,0.3,0.0,Si,SI,Sí,550.0,90.0,18551.0
Mujer,RCS,SLP,EIC,IIS,SI,1362.0,80.0,0.0,0.0,Si,SI,Sí,550.0,82.0,10306.0
Mujer,RCS,SLP,EIC,IIS,SI,1360.0,84.0,0.0,0.4,Si,SI,Sí,577.0,86.0,32207.0
Mujer,RCS,SLP,EIC,IIS,SI,1478.0,90.0,0.6,0.0,Si,SI,Sí,593.0,94.0,18551.0
Mujer,RCS,SLP,EIC,IIS,SI,1503.0,93.0,0.8,0.0,Si,SI,Sí,627.0,92.0,25250.0
Mujer,RCS,TOL,EIC,IBT,SI,1429.0,91.0,0.3,0.4,Si,SI,Sí,657.0,92.0,32013.0
Mujer,RCS,TOL,EIC,IIS,SI,1326.0,90.0,0.1,0.0,Si,SI,Sí,567.0,86.0,23722.0
Mujer,RCS,TOL,EIC,IMT,SI,1429.0,86.0,0.0,0.0,Si,SI,Sí,613.0,87.0,14440.0
Mujer,RCS,SLP,EN,LAF,SI,1411.0,81.0,0.2,0.3,Si,SI,Sí,550.0,84.0,13347.0
Mujer,RCS,SLP,EN,LIN,SI,1429.0,80.0,0.2,0.3,Si,SI,Sí,563.0,87.0,15459.0
Mujer,RCS,TAM,EN,LDN,SI,1405.0,73.0,0.2,0.2,Si,SI,Sí,550.0,78.0,7736.0
Mujer,RM,LAG,EAAD,ARQ,SI,1372.0,91.0,0.3,0.0,Si,SI,Sí,550.0,94.0,12377.0
Mujer,RM,LAG,EAAD,ARQ,SI,1310.0,95.0,0.4,0.0,Si,SI,Sí,583.0,97.0,8245.0
Mujer,RM,LAG,EAAD,LDI,SI,1349.0,86.0,0.9,0.0,Si,SI,Sí,583.0,93.0,16193.0
Mujer,RM,LAG,EIC,IMT,SI,1182.0,81.0,0.25,0.25,Si,SI,Sí,520.0,81.0,16502.0
Mujer,RM,SAL,EIC,IIS,SI,1319.0,80.0,0.0,0.0,Si,SI,Sí,597.0,86.0,23722.0
Mujer,RM,LAG,EN,LAF,SI,1429.0,84.0,0.2,0.0,Si,SI,Sí,550.0,87.0,18565.0
Mujer,RO,LEO,EIC,IIS,SI,1514.0,79.0,0.0,0.0,Si,SI,Sí,550.0,85.0,12377.0
Mujer,RO,AGS,EN,LIN,SI,1435.0,87.0,0.2,0.2,Si,SI,Sí,550.0,92.0,21144.0
Mujer,RO,AGS,EN,LMC,SI,1392.0,81.0,0.2,0.2,Si,SI,Sí,567.0,87.0,8214.0
Mujer,RO,CHI,EN,LDN,SI,1548.0,88.0,0.25,0.25,Si,SI,Sí,570.0,91.0,12893.0
Mujer,RO,LEO,EN,LAF,SI,1180.0,88.0,0.35,0.35,Si,SI,Sí,550.0,95.0,19081.0
Mujer,RO,LEO,EN,LIN,SI,1134.0,81.0,0.0,0.0,Si,SI,Sí,550.0,89.0,30919.0
Mujer,RO,LEO,EN,LMC,SI,1332.0,83.0,0.25,0.25,Si,SI,Sí,550.0,89.0,12893.0
Mujer,RO,LEO,EN,LMC,SI,1348.0,82.0,0.3,0.3,Si,SI,Sí,550.0,89.0,10736.0
Mujer,RO,LEO,EN,LMC,SI,1507.0,85.0,0.1,0.0,Si,SI,Sí,550.0,90.0,18551.0
Mujer,DR,ZAC,EN,LDN,SI,1429.0,89.0,0.9,0.0,Si,SI,Sí,567.0,92.0,15471.0
Mujer,RCS,SLP,EIC,IIS,SI,1515.0,97.0,0.9,0.0,Si,SI,Sí,660.0,96.0,22177.0
Mujer,RCS,TOL,EIC,IBT,SI,1565.0,97.0,0.8,0.0,Si,SI,Sí,630.0,96.0,19376.0
Mujer,RCS,TOL,EIC,IIS,SI,1402.0,93.0,0.4,0.4,Si,SI,Sí,560.0,94.0,14687.0
Mujer,RM,LAG,EAAD,ARQ,SI,1424.0,95.0,0.6,0.0,Si,SI,Sí,550.0,97.0,22691.0
Mujer,RM,LAG,EAAD,ARQ,SI,1540.0,97.0,0.7,0.0,Si,SI,Sí,650.0,97.0,10314.0
Mujer,RM,LAG,EN,LAE,SI,1606.0,89.0,0.0,0.0,Si,SI,Sí,660.0,92.0,12893.0
Mujer,RO,AGS,EIC,IIS,SI,1405.0,89.0,0.5,0.3,Si,SI,Sí,480.0,91.0,15471.0
Mujer,RO,CMR,EIC,IIS,SI,1392.0,92.0,0.3,0.3,Si,SI,Sí,593.0,91.0,13913.0
Mujer,RO,HER,EIC,IIS,SI,1436.0,87.0,0.1,0.0,Si,SI,Sí,577.0,93.0,11345.0
Mujer,RO,LEO,EIC,IIS,SI,1674.0,95.0,0.8,0.0,Si,SI,Sí,600.0,98.0,25785.0
Mujer,RCM,CEM,EN,LCPF,NO,1100.0,87.0,0.35,0.25,Si,NO,No,550.0,91.0,14429.0
Mujer,RCM,CEM,EN,LMC,NO,1161.0,85.0,0.0,0.0,Si,NO,No,397.0,86.0,15471.0
Mujer,RCM,CSF,EN,LAF,NO,1487.0,90.0,0.0,0.0,Si,NO,No,550.0,90.0,19597.0
Mujer,RCS,PUE,EHE,IMI,NO,1433.0,86.0,0.2,0.4,Si,NO,No,550.0,91.0,6160.0
Mujer,RCS,PUE,EN,LAE,NO,1487.0,90.0,0.0,0.0,Si,NO,No,550.0,90.0,6188.0
Mujer,RM,MTY,ECSG,LEC,NO,1291.0,97.0,0.8,0.0,Si,NO,No,550.0,90.0,6184.0
Mujer,RO,GDA,EAAD,LDI,NO,1487.0,90.0,0.0,0.0,Si,NO,No,583.0,90.0,30919.0
Mujer,RO,GDA,EN,LAF,NO,1180.0,89.0,0.0,0.0,Si,NO,No,563.0,81.0,14429.0
Mujer,RO,GDA,EN,LEM,NO,1367.0,86.0,0.0,0.0,Si,NO,No,600.0,85.0,18565.0
Mujer,RCS,PUE,EAAD,ARQ,NO,1487.0,90.0,0.0,0.0,Si,NO,No,543.0,90.0,8760.0
Mujer,RCM,CSF,EIC,IIS,NO,1369.0,98.0,0.0,0.0,Si,SI,No,633.0,88.0,6849.0
Mujer,RCM,CEM,EN,LMC,NO,1268.0,80.0,0.0,0.0,Si,SI,No,520.0,83.0,9283.0
Mujer,RCM,CEM,EN,LMC,NO,1468.0,78.0,0.0,0.15,Si,SI,No,550.0,85.0,6188.0
Mujer,RCM,CSF,EN,LMC,NO,1212.0,81.0,0.0,0.0,Si,SI,No,550.0,90.0,24222.0
Mujer,RCS,PUE,EAAD,LDI,NO,1261.0,91.0,0.5,0.0,Si,SI,No,550.0,87.0,7220.0
Mujer,RCS,QRO,EAAD,LDI,NO,1409.0,74.0,0.0,0.0,Si,SI,No,550.0,82.0,15459.0
Mujer,RCS,QRO,ECSG,LRI,NO,1328.0,90.0,0.3,0.3,Si,SI,No,550.0,91.0,14635.0
Mujer,RCS,PUE,EN,LAE,NO,1211.0,86.0,0.0,0.0,Si,SI,No,550.0,88.0,10314.0
Mujer,RCS,QRO,EN,LCDE,NO,1228.0,81.0,0.0,0.0,Si,SI,No,573.0,87.0,10314.0
Mujer,RM,MTY,EIC,IIA,NO,1369.0,96.0,0.0,0.0,Si,SI,No,590.0,86.0,50500.0
Mujer,RM,MTY,EN,LIN,NO,1328.0,93.0,0.0,0.0,Si,SI,No,550.0,81.0,19376.0
Mujer,RM,MTY,EAAD,ARQ,NO,1409.0,94.0,0.6,0.0,Si,SI,No,550.0,94.0,10314.0
Mujer,RM,MTY,EIC,IC,NO,1469.0,98.0,0.25,0.0,Si,SI,No,550.0,95.0,22691.0
Mujer,RCM,CCM,EAAD,LDI,SI,1657.0,80.0,0.0,0.4,Si,NO,No,613.0,77.0,12368.0
Mujer,RCM,CEM,EAAD,LAD,SI,1566.0,87.0,0.0,0.0,Si,NO,No,650.0,94.0,8251.0
Mujer,RCM,CCM,ECSG,LRI,SI,1559.0,85.0,0.1,0.1,Si,NO,No,610.0,93.0,12377.0
Mujer,RCM,CSF,ECSG,LEF,SI,1674.0,84.0,0.0,0.0,Si,NO,No,607.0,85.0,14440.0
Mujer,RCM,CEM,EN,LEM,SI,1386.0,74.0,0.45,0.45,Si,NO,No,550.0,86.0,18481.0
Mujer,RCS,QRO,EAAD,LAD,SI,1625.0,85.0,0.25,0.25,Si,NO,No,557.0,92.0,20534.0
Mujer,RCS,PUE,EHE,LCMD,SI,1498.0,76.0,0.0,0.0,Si,NO,No,550.0,92.0,5153.0
Mujer,RM,MTY,ECSG,LRI,SI,1656.0,91.0,0.35,0.25,Si,NO,No,613.0,94.0,10417.0
Mujer,RO,GDA,EN,LIN,SI,1295.0,78.0,0.0,0.0,Si,NO,No,550.0,84.0,7214.0
Mujer,RO,GDA,EN,LLN,SI,1283.0,79.0,0.0,0.4,Si,NO,No,550.0,81.0,17534.0
Mujer,RCM,CCM,ECSG,LRI,SI,1558.0,86.0,0.25,0.0,Si,NO,No,567.0,93.0,12377.0
Mujer,RCM,CCM,EHE,LCMD,SI,1322.0,78.0,0.0,0.0,Si,SI,No,567.0,87.0,10314.0
Mujer,RCM,CCM,EIC,IBT,SI,1391.0,85.0,0.0,0.0,Si,SI,No,640.0,92.0,12377.0
Mujer,RCS,QRO,EN,LAF,SI,1519.0,95.0,0.6,0.0,Si,SI,No,587.0,92.0,15769.0
Mujer,RM,MTY,ECSG,LED,SI,1385.0,84.0,0.0,0.0,Si,SI,No,590.0,89.0,12368.0
Mujer,RM,MTY,EN,LAE,SI,1258.0,80.0,0.0,0.0,Si,SI,No,550.0,89.0,16427.0
Mujer,RM,MTY,EN,LAE,SI,1462.0,79.0,0.25,0.0,Si,SI,No,583.0,89.0,15459.0
Mujer,RO,GDA,EN,LCPF,SI,1478.0,89.0,0.0,0.0,Si,SI,No,623.0,88.0,6184.0
Mujer,RCM,CEM,EAAD,ARQ,NO,1365.0,96.0,0.25,0.25,Si,NO,Sí,537.0,91.0,14169.0
Mujer,RCM,CEM,EHE,LCMD,NO,1304.0,84.0,0.2,0.2,Si,NO,Sí,550.0,93.0,23614.0
Mujer,RCM,CEM,EHE,LCMD,NO,1307.0,93.0,0.0,0.3,Si,NO,Sí,550.0,90.0,10830.0
Mujer,RCM,CCM,EIC,IIS,NO,1329.0,80.0,0.0,0.25,Si,NO,Sí,550.0,87.0,12377.0
Mujer,RCM,CEM,EIC,IBT,NO,1497.0,98.0,0.6,0.1,Si,NO,Sí,550.0,90.0,24341.0
Mujer,RCM,CEM,EIC,IIS,NO,1303.0,93.0,0.0,0.0,Si,NO,Sí,550.0,84.0,7317.0
Mujer,RCM,CEM,EIC,IMT,NO,1391.0,99.0,0.25,0.25,Si,NO,Sí,550.0,90.0,13398.0
Mujer,RCM,CCM,EN,LCPF,NO,1398.0,80.0,0.0,0.0,Si,NO,Sí,550.0,81.0,23704.0
Mujer,RCM,CCM,EN,LAF,NO,1505.0,90.0,0.2,0.0,Si,NO,Sí,593.0,89.0,36099.0
Mujer,RCM,CEM,EN,LMC,NO,1043.0,90.0,0.0,0.0,Si,NO,Sí,550.0,83.0,7187.0
Mujer,RCS,QRO,EAAD,ARQ,NO,1487.0,90.0,0.0,0.0,Si,NO,Sí,550.0,90.0,10306.0
Mujer,RCS,QRO,EAAD,LDI,NO,1355.0,87.0,0.15,0.35,Si,NO,Sí,563.0,89.0,10306.0
Mujer,RCS,PUE,EIC,IDS,NO,1288.0,77.0,0.0,0.0,Si,NO,Sí,550.0,83.0,25785.0
Mujer,RCS,QRO,EIC,IA,NO,1487.0,90.0,0.0,0.0,Si,NO,Sí,550.0,90.0,8245.0
Mujer,RCS,QRO,EIC,IA,NO,1324.0,87.0,0.1,0.1,Si,NO,Sí,550.0,91.0,11337.0
Mujer,RCS,QRO,EIC,IC,NO,1269.0,84.0,0.15,0.35,Si,NO,Sí,580.0,88.0,9283.0
Mujer,RCS,QRO,EIC,IMA,NO,1487.0,90.0,0.0,0.0,Si,NO,Sí,550.0,90.0,29911.0
Mujer,RCS,PUE,EN,LAE,NO,1487.0,90.0,0.0,0.0,Si,NO,Sí,550.0,90.0,35324.0
Mujer,RCS,PUE,EN,LAE,NO,1199.0,87.0,0.0,0.0,Si,NO,Sí,550.0,85.0,8760.0
Mujer,RCS,PUE,EN,LAE,NO,1302.0,83.0,0.9,0.0,Si,NO,Sí,550.0,89.0,23704.0
Mujer,RCS,PUE,EN,LAF,NO,1257.0,88.0,0.0,0.0,Si,NO,Sí,550.0,83.0,18551.0
Mujer,RCS,PUE,EN,LMC,NO,1370.0,94.0,0.5,0.0,Si,NO,Sí,550.0,93.0,16524.0
Mujer,RCS,QRO,EN,LCPF,NO,1177.0,81.0,0.0,0.4,Si,NO,Sí,550.0,87.0,10314.0
Mujer,RM,MTY,EAAD,LDI,NO,1346.0,87.0,0.0,0.0,Si,NO,Sí,550.0,87.0,15471.0
Mujer,RM,MTY,EAAD,LDI,NO,1400.0,97.0,0.15,0.15,Si,NO,Sí,557.0,93.0,18565.0
Mujer,RM,MTY,ECSG,LDF,NO,1322.0,98.0,0.0,0.0,Si,NO,Sí,550.0,91.0,15471.0
Mujer,RM,MTY,ECSG,LRI,NO,1340.0,96.0,0.25,0.0,Si,NO,Sí,603.0,94.0,8245.0
Mujer,RM,MTY,EHE,LLE,NO,1339.0,87.0,0.0,0.3,Si,NO,Sí,600.0,82.0,16490.0
Mujer,RM,MTY,EIC,IBN,NO,1186.0,92.0,0.0,0.25,Si,NO,Sí,550.0,86.0,10314.0
Mujer,RM,MTY,EIC,IIS,NO,1457.0,94.0,0.0,0.0,Si,NO,Sí,550.0,94.0,63844.0
Mujer,RM,MTY,EIC,IMD,NO,1464.0,95.0,0.0,0.3,Si,NO,Sí,550.0,87.0,15401.0
Mujer,RM,MTY,EIC,IMD,NO,1535.0,99.0,0.6,0.0,Si,NO,Sí,600.0,89.0,25785.0
Mujer,RM,MTY,EIC,IMD,NO,1487.0,90.0,0.0,0.0,Si,NO,Sí,603.0,90.0,10267.0
Mujer,RM,MTY,EIC,INT,NO,1204.0,87.0,0.0,0.0,Si,NO,Sí,550.0,83.0,20534.0
Mujer,RM,MTY,EIC,IQP,NO,1451.0,97.0,0.0,0.0,Si,NO,Sí,550.0,88.0,33671.0
Mujer,RM,MTY,EIC,ITC,NO,1253.0,91.0,0.0,0.0,Si,NO,Sí,550.0,85.0,19597.0
Mujer,RM,MTY,EIC,ITC,NO,1462.0,93.0,0.04,0.0,Si,NO,Sí,550.0,90.0,19081.0
Mujer,RM,MTY,EIC,ITC,NO,1561.0,96.0,0.7,0.0,Si,NO,Sí,550.0,94.0,22588.0
Mujer,RM,MTY,EN,LCPF,NO,1306.0,91.0,0.0,0.0,Si,NO,Sí,550.0,87.0,17534.0
Mujer,RM,MTY,EN,LAF,NO,1365.0,91.0,0.2,0.2,Si,NO,Sí,550.0,93.0,22175.0
Mujer,RM,MTY,EN,LEM,NO,1309.0,95.0,0.3,0.3,Si,NO,Sí,550.0,90.0,20613.0
Mujer,RM,MTY,EN,LIN,NO,1246.0,91.0,0.0,0.0,Si,NO,Sí,550.0,92.0,56727.0
Mujer,RM,MTY,EN,LIN,NO,1308.0,86.0,0.55,0.25,Si,NO,Sí,550.0,91.0,0.0
Mujer,RM,MTY,EN,LIN,NO,1343.0,97.0,0.0,0.0,Si,NO,Sí,550.0,90.0,15459.0
Mujer,RM,MTY,EN,LPM,NO,1273.0,90.0,0.0,0.0,Si,NO,Sí,600.0,90.0,18551.0
Mujer,RM,MTY,EN,LPM,NO,1296.0,90.0,0.4,0.4,Si,NO,Sí,600.0,92.0,11852.0
Mujer,RM,MTY,EN,LPO,NO,1304.0,90.0,0.3,0.4,Si,NO,Sí,550.0,90.0,10314.0
Mujer,RM,MTY,EN,LPO,NO,1361.0,86.0,0.1,0.1,Si,NO,Sí,603.0,90.0,18036.0
Mujer,RO,GDA,EAAD,ARQ,NO,1222.0,89.0,0.3,0.3,Si,NO,Sí,550.0,87.0,12883.0
Mujer,RO,GDA,ECSG,LRI,NO,1337.0,84.0,0.0,0.0,Si,NO,Sí,677.0,85.0,10314.0
Mujer,RO,GDA,EIC,IC,NO,1411.0,97.0,0.35,0.35,Si,NO,Sí,550.0,90.0,14374.0
Mujer,RO,GDA,EIC,IID,NO,1432.0,100.0,0.04,0.0,Si,NO,Sí,520.0,90.0,20628.0
Mujer,RO,GDA,EIC,IIS,NO,1516.0,87.0,0.25,0.4,Si,NO,Sí,677.0,88.0,15459.0
Mujer,RO,GDA,EIC,ISC,NO,1216.0,95.0,0.15,0.25,Si,NO,Sí,580.0,88.0,24641.0
Mujer,RO,GDA,EIC,ITE,NO,1391.0,96.0,0.2,0.3,Si,NO,Sí,677.0,89.0,23722.0
Mujer,RO,GDA,EN,LAE,NO,1155.0,85.0,0.0,0.0,Si,NO,Sí,570.0,87.0,12368.0
Mujer,RO,GDA,EN,LCDE,NO,1308.0,89.0,0.3,0.3,Si,NO,Sí,570.0,85.0,14543.0
Mujer,RO,GDA,EN,LEM,NO,1252.0,80.0,0.0,0.0,Si,NO,Sí,550.0,90.0,25084.0
Mujer,RO,GDA,EN,LIN,NO,1321.0,89.0,0.25,0.35,Si,NO,Sí,550.0,88.0,20200.0
Mujer,RCM,CSF,ECSG,LED,NO,1373.0,95.0,0.0,0.0,Si,NO,Sí,600.0,93.0,24735.0
Mujer,RCM,CCM,EN,LMC,NO,1220.0,80.0,0.1,0.25,Si,NO,Sí,550.0,94.0,17521.0
Mujer,RCM,CSF,EN,LAF,NO,1352.0,94.0,0.0,0.0,Si,NO,Sí,600.0,95.0,23722.0
Mujer,RCM,CSF,EN,LIN,NO,1400.0,97.0,0.0,0.0,Si,NO,Sí,600.0,92.0,25668.0
Mujer,RCS,PUE,EAAD,LDI,NO,1273.0,90.0,0.5,0.0,Si,NO,Sí,550.0,93.0,8245.0
Mujer,RCS,PUE,ECSG,LRI,NO,1316.0,93.0,0.5,0.0,Si,NO,Sí,600.0,98.0,20613.0
Mujer,RCS,PUE,EN,LAE,NO,1362.0,100.0,0.45,0.25,Si,NO,Sí,550.0,97.0,13398.0
Mujer,RCS,PUE,EN,LIN,NO,1487.0,90.0,0.0,0.0,Si,NO,Sí,550.0,90.0,20731.0
Mujer,RM,MTY,EIC,IIS,NO,1475.0,94.0,0.5,0.0,Si,NO,Sí,647.0,97.0,25785.0
Mujer,RO,GDA,EIC,IMT,NO,1508.0,100.0,0.5,0.3,Si,NO,Sí,550.0,95.0,21643.0
Mujer,RO,GDA,EIC,ISC,NO,1507.0,98.0,0.04,0.0,Si,NO,Sí,600.0,93.0,26796.0
Mujer,RCM,CCM,EAAD,ARQ,NO,1161.0,88.0,0.4,0.2,Si,SI,Sí,540.0,87.0,13408.0
Mujer,RCM,CEM,ECSG,LRI,NO,1383.0,80.0,0.0,0.0,Si,SI,Sí,570.0,83.0,12368.0
Mujer,RCM,CCM,EIC,IBT,NO,1289.0,70.0,0.0,0.0,Si,SI,Sí,550.0,82.0,21643.0
Mujer,RCM,CCM,EIC,IMT,NO,1403.0,90.0,0.2,0.0,Si,SI,Sí,520.0,87.0,10267.0
Mujer,RCM,CEM,EIC,IIS,NO,1498.0,94.0,0.0,0.0,Si,SI,Sí,567.0,84.0,17534.0
Mujer,RCM,CSF,EIC,IIS,NO,1358.0,83.0,0.0,0.0,Si,SI,Sí,647.0,86.0,51570.0
Mujer,RCM,CSF,EIC,ITC,NO,1296.0,94.0,0.0,0.0,Si,SI,Sí,600.0,88.0,22691.0
Mujer,RCM,CSF,EIC,ITC,NO,1466.0,92.0,0.6,0.0,Si,SI,Sí,600.0,93.0,20534.0
Mujer,RCM,CCM,EN,LCPF,NO,1193.0,80.0,0.0,0.0,Si,SI,Sí,573.0,85.0,44969.0
Mujer,RCM,CCM,EN,LAF,NO,1277.0,74.0,0.0,0.0,Si,SI,Sí,520.0,84.0,25785.0
Mujer,RCM,CCM,EN,LMC,NO,1167.0,80.0,0.0,0.0,Si,SI,Sí,540.0,91.0,26796.0
Mujer,RCM,CEM,EN,LAE,NO,1207.0,100.0,0.35,0.25,Si,SI,Sí,520.0,94.0,12377.0
Mujer,RCM,CEM,EN,LAE,NO,1219.0,84.0,0.0,0.0,Si,SI,Sí,550.0,77.0,14440.0
Mujer,RCM,CSF,EN,LAE,NO,1352.0,92.0,0.0,0.0,Si,SI,Sí,610.0,94.0,41256.0
Mujer,RCM,CSF,EN,LAE,NO,1380.0,88.0,0.0,0.0,Si,SI,Sí,633.0,92.0,20628.0
Mujer,RCM,CSF,EN,LAE,NO,1457.0,86.0,0.0,0.0,Si,SI,Sí,650.0,92.0,24735.0
Mujer,RCM,CSF,EN,LAF,NO,1446.0,70.0,0.0,0.0,Si,SI,Sí,550.0,75.0,22588.0
Mujer,RCM,CSF,EN,LAF,NO,1482.0,88.0,0.0,0.0,Si,SI,Sí,633.0,90.0,25785.0
Mujer,RCM,CSF,EN,LEM,NO,1356.0,84.0,0.0,0.0,Si,SI,Sí,593.0,84.0,15459.0
Mujer,RCM,CSF,EN,LIN,NO,1311.0,87.0,0.0,0.0,Si,SI,Sí,597.0,89.0,30919.0
Mujer,RCM,CSF,EN,LMC,NO,1256.0,81.0,0.0,0.0,Si,SI,Sí,550.0,89.0,15459.0
Mujer,RCM,CSF,EN,LMC,NO,1270.0,87.0,0.0,0.0,Si,SI,Sí,550.0,92.0,23310.0
Mujer,RCM,CSF,EN,LMC,NO,1284.0,70.0,0.0,0.0,Si,SI,Sí,550.0,87.0,0.0
Mujer,RCM,CSF,EN,LMC,NO,1209.0,86.0,0.15,0.15,Si,SI,Sí,557.0,92.0,20613.0
Mujer,RCM,CSF,EN,LMC,NO,1168.0,85.0,0.0,0.0,Si,SI,Sí,583.0,92.0,15459.0
Mujer,RCM,CSF,EN,LMC,NO,1224.0,90.0,0.0,0.0,Si,SI,Sí,583.0,85.0,20613.0
Mujer,RCM,CSF,EN,LMC,NO,1256.0,83.0,0.0,0.0,Si,SI,Sí,597.0,88.0,12368.0
Mujer,RCS,QRO,ECSG,LRI,NO,1413.0,88.0,0.3,0.3,Si,SI,Sí,550.0,92.0,17482.0
Mujer,RCS,PUE,EIC,ITC,NO,1358.0,93.0,0.3,0.3,Si,SI,Sí,550.0,92.0,20628.0
Mujer,RCS,QRO,EIC,IBT,NO,1412.0,86.0,0.3,0.3,Si,SI,Sí,550.0,92.0,41256.0
Mujer,RCS,QRO,EIC,IMT,NO,1412.0,96.0,0.55,0.25,Si,SI,Sí,537.0,89.0,25785.0
Mujer,RCS,PUE,EN,LIN,NO,1422.0,81.0,0.0,0.0,Si,SI,Sí,630.0,87.0,10306.0
Mujer,RCS,PUE,EN,LMC,NO,1489.0,93.0,0.35,0.25,Si,SI,Sí,597.0,88.0,20613.0
Mujer,RCS,QRO,EN,LIN,NO,1277.0,92.0,0.15,0.25,Si,SI,Sí,550.0,92.0,15459.0
Mujer,RCS,QRO,EN,LIN,NO,1296.0,83.0,0.0,0.0,Si,SI,Sí,550.0,88.0,10306.0
Mujer,RCS,QRO,EN,LIN,NO,1328.0,90.0,0.0,0.0,Si,SI,Sí,550.0,92.0,15081.0
Mujer,RM,MTY,EAAD,ARQ,NO,1468.0,89.0,0.0,0.0,Si,SI,Sí,627.0,87.0,16490.0
Mujer,RM,MTY,ECSG,LDF,NO,1400.0,87.0,0.15,0.15,Si,SI,Sí,627.0,90.0,14429.0
Mujer,RM,MTY,ECSG,LEC,NO,1458.0,91.0,0.6,0.0,Si,SI,Sí,550.0,90.0,20613.0
Mujer,RM,MTY,ECSG,LEC,NO,1310.0,94.0,0.0,0.0,Si,SI,Sí,677.0,84.0,24754.0
Mujer,RM,MTY,ECSG,LEC,NO,1448.0,82.0,0.2,0.0,Si,SI,Sí,677.0,91.0,41688.0
Mujer,RM,MTY,ECSG,LRI,NO,1287.0,92.0,0.0,0.0,Si,SI,Sí,550.0,94.0,16502.0
Mujer,RM,MTY,ECSG,LRI,NO,1381.0,87.0,0.0,0.0,Si,SI,Sí,587.0,90.0,17521.0
Mujer,RM,MTY,ECSG,LRI,NO,1351.0,80.0,0.0,0.0,Si,SI,Sí,600.0,89.0,54499.0
Mujer,RM,MTY,EIC,IC,NO,1496.0,95.0,0.15,0.15,Si,SI,Sí,600.0,91.0,15459.0
Mujer,RM,MTY,EIC,IDS,NO,1321.0,95.0,0.1,0.1,Si,SI,Sí,550.0,90.0,25766.0
Mujer,RM,MTY,EIC,IDS,NO,1391.0,90.0,0.15,0.15,Si,SI,Sí,583.0,91.0,26817.0
Mujer,RM,MTY,EIC,IDS,NO,1500.0,90.0,0.0,0.0,Si,SI,Sí,617.0,91.0,17534.0
Mujer,RM,MTY,EIC,IIA,NO,1219.0,81.0,0.0,0.0,Si,SI,Sí,550.0,85.0,21048.0
Mujer,RM,MTY,EIC,IIA,NO,1487.0,95.0,0.5,0.0,Si,SI,Sí,583.0,90.0,12368.0
Mujer,RM,MTY,EIC,IIS,NO,1318.0,94.0,0.15,0.15,Si,SI,Sí,557.0,91.0,30942.0
Mujer,RM,MTY,EIC,IIS,NO,1417.0,95.0,0.3,0.3,Si,SI,Sí,577.0,93.0,22674.0
