Foraneo,FGS,Rubrica_CyE,PromMate,Ingles,FTE,P_Beca,P_Prestamo,Retencion1erA,Prom1erSem,Prom2doSem,Prom1erA,Escuela_0,Escuela_1,Genero_Femenino,HijoMilitar_NO,HijoMilitar_SI,Prog_Lider_NO,Prog_Lider_SI
SI: Nacional,Sí,27.0,82.74521609790698,1,0.875,0.0,0.0,0,56.85714286,79.0,73.97297297,1,0,1,0,1,1,0
Local,No,36.0,82.74521609790698,6,0.833333333,0.0,0.0,1,95.16666667,97.0,96.60606061,1,0,1,1,0,1,0
Local,No,36.0,82.74521609790698,6,1.0,0.2,0.2,1,91.5,92.25,92.18181818,0,1,1,1,0,1,0
Local,No,35.0,82.74521609790698,6,0.833333333,0.0,0.0,1,91.77777778,92.66666667,91.55555556,0,1,1,1,0,1,0
Local,No,34.0,82.74521609790698,4,1.0,0.0,0.0,1,82.71428571,85.875,85.0,1,0,1,1,0,1,0
Local,Sí,46.0,82.74521609790698,6,1.166666667,0.0,0.0,0,95.0,0.0,95.0,0,1,1,1,0,1,0
SI: Nacional,Sí,50.0,82.74521609790698,1,0.916666667,0.0,0.0,1,95.2,95.5,95.86111111,0,1,1,1,0,1,0
SI: Nacional,No,46.0,82.74521609790698,4,0.875,0.0,0.0,1,84.0,85.625,86.17647059,1,0,1,1,0,1,0
Local,No,27.0,82.74521609790698,3,0.916666667,0.0,0.0,1,83.77777778,91.0,85.02777778,0,1,1,1,0,1,0
Local,No,46.0,82.74521609790698,6,1.0,0.0,0.0,0,89.8,0.0,88.16666667,0,1,1,1,0,1,0
SI: Nacional,No,28.0,82.74521609790698,6,1.0,0.35,0.25,1,93.16666667,96.33333333,94.53846154,0,1,1,1,0,1,0
Local,No,36.0,82.74521609790698,6,1.0,0.45,0.25,1,87.625,92.77777778,89.72222222,1,0,1,1,0,1,0
SI: Nacional,Sí,33.0,82.74521609790698,6,1.0,0.0,0.0,1,96.71428571,97.0,96.61111111,0,1,1,1,0,1,0
SI: Nacional,No,40.0,82.74521609790698,6,1.0,0.35,0.25,1,84.2,85.875,87.16666667,1,0,1,1,0,1,0
SI: Extranjero,Sí,35.0,82.74521609790698,6,1.0,0.0,0.0,1,87.0,88.66666667,85.08333333,0,1,1,1,0,1,0
SI: Nacional,No,50.0,82.74521609790698,6,0.833333333,0.0,0.0,1,89.77777778,93.88888889,90.72727273,0,1,1,1,0,1,0
SI: Nacional,No,42.0,82.74521609790698,3,1.0,0.4,0.0,1,88.66666667,88.875,87.05882353,0,1,1,1,0,1,0
SI: Nacional,No,50.0,82.74521609790698,6,1.0,0.2,0.0,1,97.75,97.33333333,97.83333333,1,0,1,1,0,0,1
Local,No,46.0,82.74521609790698,6,1.0,0.4,0.25,1,98.33333333,98.83333333,98.58333333,0,1,1,1,0,1,0
Local,No,46.0,82.74521609790698,6,1.0,0.4,0.25,1,91.4,93.0,92.16666667,0,1,1,1,0,1,0
Local,Sí,50.0,82.74521609790698,1,1.0,0.55,0.25,1,96.1,97.3,96.83333333,0,1,1,1,0,1,0
SI: Nacional,No,44.0,82.74521609790698,5,1.0,0.0,0.0,1,90.75,92.33333333,91.63888889,1,0,1,1,0,1,0
Local,No,29.0,82.74521609790698,6,1.0,0.0,0.0,1,91.0,86.28571429,89.19444444,0,1,1,1,0,1,0
Local,No,23.0,82.74521609790698,1,1.0,0.0,0.0,1,87.25,91.625,88.81818182,1,0,1,1,0,1,0
Local,No,36.0,82.74521609790698,6,1.0,0.0,0.0,1,82.8,92.66666667,87.03030303,0,1,1,1,0,1,0
Local,No,40.0,82.74521609790698,4,0.833333333,0.0,0.0,1,81.0,82.44444444,82.43333333,0,1,1,1,0,1,0
Local,No,36.0,82.74521609790698,6,1.0,0.0,0.0,1,91.3,90.3,91.22222222,0,1,1,1,0,1,0
SI: Extranjero,Sin información,20.0,82.74521609790698,6,1.0,0.0,0.0,1,88.0,92.0,90.41666667,0,1,1,1,0,1,0
Local,No,40.0,82.74521609790698,2,1.0,0.65,0.25,1,94.5,96.4,95.41666667,0,1,1,1,0,1,0
Local,No,46.0,82.74521609790698,6,0.833333333,0.55,0.25,1,99.6,97.83333333,98.75,0,1,1,1,0,1,0
SI: Nacional,No,40.0,82.74521609790698,3,1.0,0.2,0.0,1,93.9,95.7,94.19047619,0,1,1,1,0,0,1
Local,No,38.0,82.74521609790698,6,1.0,0.55,0.25,1,95.25,94.375,95.44444444,1,0,1,1,0,1,0
Local,No,33.0,82.74521609790698,6,1.0,0.0,0.0,1,87.71428571,81.5,83.38235294,1,0,1,1,0,1,0
SI: Nacional,No,40.0,82.74521609790698,6,1.0,0.0,0.0,1,94.0,94.88888889,94.44444444,1,0,1,1,0,1,0
SI: Nacional,No,46.0,82.74521609790698,6,1.0,0.2,0.0,1,95.1,95.7,95.55555556,0,1,1,1,0,0,1
Local,No,40.0,82.74521609790698,5,1.0,0.0,0.0,1,92.11111111,96.6,94.33333333,0,1,1,1,0,1,0
Local,No,50.0,82.74521609790698,6,1.0,0.0,0.0,1,93.44444444,97.8,94.41666667,0,1,1,1,0,1,0
Local,No,29.0,82.74521609790698,6,1.0,0.45,0.25,1,91.28571429,98.25,94.88888889,1,0,1,1,0,1,0
Local,No,40.0,82.74521609790698,6,1.0,0.4,0.0,1,76.71428571,94.77777778,92.66666667,1,0,1,1,0,1,0
SI: Nacional,Sí,46.0,82.74521609790698,1,1.0,0.2,0.0,1,92.66666667,97.8,94.0,0,1,1,1,0,0,1
SI: Nacional,No,40.0,82.74521609790698,1,1.0,0.2,0.0,1,93.0,94.66666667,93.1025641,1,0,1,1,0,0,1
Local,No,35.0,82.74521609790698,3,1.0,0.45,0.25,1,87.4,95.22222222,91.38888889,0,1,1,1,0,1,0
SI: Nacional,No,50.0,82.74521609790698,6,1.0,0.2,0.0,1,96.14285714,98.0,97.11111111,1,0,1,1,0,0,1
Local,No,44.0,82.74521609790698,6,1.0,0.0,0.0,1,76.875,83.5,80.05405405,1,0,1,1,0,1,0
SI: Nacional,No,23.0,82.74521609790698,2,1.0,0.45,0.25,1,89.9,94.1,92.55555556,0,1,1,1,0,1,0
Local,No,36.0,82.74521609790698,6,1.0,0.35,0.25,0,95.875,92.5,93.85714286,1,0,1,1,0,1,0
Local,No,31.0,82.74521609790698,6,1.0,0.45,0.25,1,78.6,82.4,79.73076923,1,0,1,1,0,1,0
SI: Nacional,No,38.0,82.74521609790698,1,1.0,0.0,0.25,1,87.77777778,90.6,91.075,0,1,1,1,0,1,0
SI: Nacional,No,40.0,82.74521609790698,3,1.0,0.0,0.0,1,92.0,92.5,92.75,0,1,1,1,0,1,0
Local,Sí,35.0,82.74521609790698,2,1.0,0.0,0.0,1,84.0,94.125,89.88888889,0,1,1,1,0,1,0
Local,No,36.0,82.74521609790698,4,1.0,0.0,0.0,1,94.0,96.8,95.0,0,1,1,1,0,1,0
SI: Nacional,No,36.0,82.74521609790698,6,1.0,0.35,0.25,1,83.3,88.2,86.13888889,0,1,1,1,0,1,0
Local,No,44.0,82.74521609790698,6,1.0,0.0,0.0,1,85.83333333,92.44444444,89.47222222,1,0,1,1,0,1,0
SI: Nacional,No,50.0,82.74521609790698,1,0.5,0.0,0.25,1,88.5,94.71428571,92.17391304,1,0,1,1,0,1,0
SI: Nacional,No,50.0,82.74521609790698,6,1.0,0.0,0.0,1,84.0,88.33333333,87.75,1,0,1,1,0,1,0
SI: Nacional,No,40.0,82.74521609790698,6,1.0,0.2,0.2,1,89.57142857,93.625,91.86111111,1,0,1,1,0,1,0
SI: Nacional,No,29.0,82.74521609790698,6,1.0,0.0,0.0,1,91.9,97.55555556,95.08333333,0,1,1,1,0,1,0
Local,No,34.0,82.74521609790698,6,1.0,0.0,0.0,1,91.6,95.4,93.38888889,0,1,1,1,0,1,0
Local,No,25.0,82.74521609790698,2,1.0,0.2,0.2,1,85.28571429,82.33333333,83.75,1,0,1,1,0,1,0
Local,Sí,31.0,82.74521609790698,3,1.0,0.0,0.0,1,91.125,92.625,92.13888889,1,0,1,1,0,1,0
SI: Nacional,No,50.0,82.74521609790698,6,1.0,0.0,0.0,1,88.7,95.1,91.72222222,0,1,1,1,0,1,0
SI: Extranjero,No,46.0,82.74521609790698,6,1.0,0.0,0.0,1,95.4,97.6,97.0,0,1,1,1,0,1,0
Local,No,50.0,82.74521609790698,6,1.0,0.2,0.0,1,94.14285714,94.55555556,94.38888889,1,0,1,1,0,0,1
SI: Nacional,No,40.0,82.74521609790698,3,1.0,0.0,0.0,1,84.75,87.0,87.18181818,0,1,1,1,0,1,0
Local,No,46.0,82.74521609790698,6,1.0,0.0,0.0,1,93.66666667,96.55555556,94.60606061,0,1,1,1,0,1,0
SI: Nacional,No,31.0,82.74521609790698,6,1.0,0.0,0.0,0,0.0,0.0,0.0,0,1,1,1,0,1,0
Local,Sí,40.0,82.74521609790698,2,1.0,0.65,0.25,1,88.625,94.0,91.41666667,1,0,1,1,0,1,0
Local,Sí,42.0,82.74521609790698,6,1.0,0.0,0.0,1,83.5,79.0,79.71428571,1,0,1,1,0,1,0
SI: Nacional,Sí,44.0,82.74521609790698,2,1.0,0.45,0.25,1,88.8,91.22222222,91.16666667,0,1,1,1,0,1,0
Local,No,31.0,82.74521609790698,6,1.0,0.0,0.0,1,86.83333333,91.125,87.21212121,1,0,1,1,0,1,0
Local,Sí,33.0,82.74521609790698,6,1.0,0.0,0.0,1,68.2,81.16666667,76.66666667,0,1,1,1,0,1,0
Local,Sí,40.0,82.74521609790698,1,1.0,0.5,0.0,1,93.55555556,97.0,95.74358974,0,1,1,1,0,1,0
SI: Nacional,Sí,50.0,82.74521609790698,6,1.0,0.0,0.0,0,90.3,0.0,91.61111111,0,1,1,1,0,1,0
Local,No,38.0,82.74521609790698,6,1.0,0.0,0.0,1,79.66666667,89.9,79.36111111,0,1,1,1,0,1,0
Local,No,40.0,82.74521609790698,6,1.0,0.0,0.0,1,93.14285714,89.88888889,90.22222222,1,0,1,1,0,1,0
Local,No,50.0,82.74521609790698,6,1.0,0.0,0.0,1,87.7,92.6,90.47222222,0,1,1,1,0,1,0
Local,Sí,28.0,82.74521609790698,3,1.0,0.2,0.0,1,85.75,85.88888889,86.44444444,1,0,1,1,0,0,1
SI: Nacional,Sí,35.0,82.74521609790698,4,1.0,0.0,0.0,1,84.28571429,84.875,82.77777778,1,0,1,1,0,1,0
SI: Nacional,Sí,50.0,82.74521609790698,2,1.166666667,0.65,0.25,1,89.5,88.55555556,88.75555556,1,0,1,1,0,1,0
SI: Nacional,No,46.0,82.74521609790698,5,1.0,0.0,0.0,1,78.0,90.6,83.72727273,0,1,1,1,0,1,0
SI: Nacional,Sí,36.0,82.74521609790698,6,1.0,0.0,0.0,1,82.4,76.44444444,78.66666667,0,1,1,1,0,1,0
Local,No,42.0,82.74521609790698,1,0.833333333,0.0,0.25,0,0.0,0.0,0.0,0,1,1,1,0,1,0
Local,No,40.0,82.74521609790698,4,1.0,0.45,0.25,1,88.625,91.11111111,90.44444444,1,0,1,1,0,1,0
Local,No,50.0,82.74521609790698,6,1.0,0.0,0.0,1,93.0,90.11111111,90.88888889,1,0,1,1,0,1,0
SI: Nacional,Sí,34.0,82.74521609790698,3,1.0,0.0,0.0,1,90.4,91.5,89.36111111,0,1,1,1,0,1,0
SI: Nacional,Sí,30.0,82.74521609790698,6,1.0,0.0,0.0,1,85.9,94.9,89.94444444,0,1,1,1,0,1,0
SI: Nacional,Sí,40.0,82.74521609790698,1,1.0,0.0,0.0,1,87.8,91.0,90.0,0,1,1,1,0,1,0
Local,No,40.0,82.74521609790698,5,1.0,0.0,0.2,1,88.8,92.14285714,90.5862069,0,1,1,1,0,1,0
SI: Nacional,No,34.0,82.74521609790698,6,1.0,0.2,0.2,1,89.28571429,92.44444444,91.27272727,1,0,1,1,0,1,0
SI: Nacional,No,35.0,82.74521609790698,6,1.0,0.0,0.0,1,78.6,96.0,89.71428571,0,1,1,1,0,1,0
SI: Extranjero,No,46.0,82.74521609790698,6,1.0,0.0,0.0,1,88.375,88.375,88.61111111,1,0,1,1,0,1,0
SI: Nacional,No,50.0,82.74521609790698,4,1.0,0.0,0.0,1,86.4,88.4,87.08333333,0,1,1,1,0,1,0
Local,Sin información,30.0,82.74521609790698,2,1.0,0.9,0.0,1,88.6,92.4,89.0,0,1,1,1,0,1,0
SI: Nacional,No,28.0,82.74521609790698,6,1.0,0.0,0.0,1,87.2,96.0,92.25,0,1,1,1,0,1,0
Local,No,46.0,82.74521609790698,6,1.0,0.0,0.0,1,86.44444444,91.2,88.16666667,0,1,1,1,0,1,0
SI: Nacional,No,46.0,82.74521609790698,6,1.0,0.15,0.15,1,96.66666667,97.33333333,97.0,0,1,1,1,0,1,0
Local,No,46.0,82.74521609790698,6,1.0,0.0,0.0,1,92.33333333,94.3,91.77777778,0,1,1,1,0,1,0
Local,No,44.0,82.74521609790698,6,1.0,0.0,0.0,1,88.375,93.77777778,91.58333333,1,0,1,1,0,1,0
SI: Nacional,Sí,25.0,82.74521609790698,2,1.0,0.55,0.25,1,90.57142857,94.44444444,92.77777778,1,0,1,1,0,1,0
SI: Nacional,No,28.0,82.74521609790698,5,1.0,0.0,0.25,0,75.0,0.0,80.4,0,1,1,1,0,1,0
SI: Nacional,No,35.0,82.74521609790698,6,1.0,0.0,0.0,1,83.0,90.75,87.58333333,1,0,1,1,0,1,0
Local,No,40.0,82.74521609790698,6,1.0,0.0,0.0,1,94.7,94.0,94.13888889,0,1,1,1,0,1,0
Local,No,35.0,82.74521609790698,1,1.0,0.0,0.2,1,88.6,90.6,89.0,0,1,1,1,0,1,0
Local,No,36.0,82.74521609790698,6,1.0,0.0,0.0,1,85.3,85.55555556,84.33333333,0,1,1,1,0,1,0
Local,Sí,42.0,82.74521609790698,1,0.666666667,0.0,0.25,1,85.625,93.1,90.66666667,0,1,1,1,0,1,0
Local,No,35.0,82.74521609790698,6,1.0,0.0,0.0,1,76.42857143,78.5,80.58823529,0,1,1,1,0,1,0
Local,No,30.0,82.74521609790698,3,1.0,0.0,0.0,1,80.83333333,83.375,80.39393939,1,0,1,1,0,1,0
SI: Nacional,No,34.0,82.74521609790698,6,0.833333333,0.25,0.25,1,88.22222222,91.88888889,89.36666667,0,1,1,1,0,1,0
Local,No,34.0,82.74521609790698,6,0.708333333,0.25,0.25,1,82.6,87.125,84.39285714,1,0,1,1,0,1,0
SI: Nacional,No,44.0,82.74521609790698,6,1.0,0.0,0.0,1,92.14285714,88.55555556,90.44444444,1,0,1,1,0,1,0
Local,No,46.0,82.74521609790698,6,1.0,0.0,0.0,1,89.875,95.25,92.03030303,1,0,1,1,0,1,0
Local,Sí,33.0,82.74521609790698,6,1.0,0.0,0.0,0,4.2,0.0,3.333333333,0,1,1,1,0,1,0
Local,No,29.0,82.74521609790698,6,1.0,0.0,0.0,1,78.375,86.88888889,83.66666667,1,0,1,1,0,1,0
Local,No,36.0,82.74521609790698,6,1.0,0.0,0.0,1,90.0,93.16666667,91.58333333,0,1,1,1,0,1,0
SI: Extranjero,No,38.0,82.74521609790698,6,0.833333333,0.0,0.0,1,86.0,83.33333333,85.09090909,0,1,1,1,0,1,0
Local,No,42.0,82.74521609790698,6,1.0,0.35,0.25,1,88.14285714,95.125,91.88888889,1,0,1,1,0,1,0
Local,No,35.0,82.74521609790698,6,1.0,0.0,0.0,1,89.4,85.63636364,85.46153846,0,1,1,1,0,1,0
Local,No,36.0,82.74521609790698,2,0.4375,0.0,0.0,1,81.66666667,89.25,85.72727273,0,1,1,1,0,1,0
Local,No,30.0,82.74521609790698,6,0.5,0.0,0.0,1,96.66666667,82.0,86.88888889,0,1,1,1,0,1,0
Local,No,40.0,82.74521609790698,4,0.666666667,0.0,0.0,1,82.8,91.16666667,89.04,1,0,1,1,0,1,0
Local,No,50.0,82.74521609790698,6,1.0,0.0,0.0,1,84.4,88.6,86.72222222,0,1,1,1,0,1,0
Local,No,31.0,82.74521609790698,5,1.0,0.0,0.0,1,92.6,91.0,89.91666667,0,1,1,1,0,1,0
Local,No,0.0,77.0,7,1.0,0.0,0.0,0,85.66666667,83.6,83.58333333,0,1,1,1,0,1,0
SI: Nacional,No,0.0,74.5,7,1.0,0.0,0.0,1,95.83333333,93.4,95.16129032,0,1,1,1,0,1,0
Local,No,0.0,79.5,7,1.0,0.0,0.0,1,89.0,93.83333333,91.41666667,0,1,1,1,0,1,0
Local,Sí,0.0,71.5,7,1.0,0.0,0.0,0,87.5,0.0,87.5,0,1,1,1,0,1,0
Local,No,0.0,86.0,7,1.0,0.4,0.0,0,81.125,88.875,86.05714286,1,0,1,1,0,1,0
Local,No,0.0,83.0,7,1.0,0.5,0.0,1,86.875,91.0,89.19444444,1,0,1,1,0,1,0
Local,No,0.0,83.0,7,1.0,0.0,0.0,1,86.42857143,94.77777778,91.77777778,1,0,1,1,0,1,0
Local,No,44.0,95.5,7,1.041666667,0.399999994,0.0,1,93.1,96.4,96.67567568,0,1,1,1,0,1,0
Local,No,0.0,76.5,7,1.0,0.0,0.0,1,85.57142857,89.5,87.91666667,0,1,1,1,0,1,0
Local,No,0.0,97.0,7,1.104166667,0.0,0.0,1,82.1,87.125,90.63888889,0,1,1,1,0,1,0
Local,No,0.0,88.0,7,1.0,0.1,0.1,1,92.11111111,93.5,91.72222222,0,1,1,1,0,1,0
Local,No,50.0,82.74521609790698,6,1.0,0.0,0.0,1,87.5,93.33333333,91.72222222,1,0,1,1,0,1,0
Local,No,0.0,76.0,7,1.0,0.5,0.2,1,93.42857143,95.375,95.61111111,0,1,1,1,0,1,0
Local,No,0.0,85.5,7,1.0,0.4,0.0,1,89.14285714,92.0,91.41666667,0,1,1,1,0,1,0
Local,No,0.0,93.0,7,1.0,0.4,0.0,1,92.375,94.11111111,93.30555556,1,0,1,1,0,1,0
Local,No,0.0,85.0,7,1.0,0.4,0.0,1,89.14285714,96.88888889,93.72222222,1,0,1,1,0,1,0
Local,No,50.0,82.74521609790698,6,1.0,0.0,0.0,1,87.4,90.11111111,88.21052632,0,1,1,1,0,1,0
Local,No,0.0,81.0,7,1.0,0.0,0.0,1,94.33333333,96.33333333,95.33333333,0,1,1,1,0,1,0
Local,No,0.0,89.5,7,1.0,0.4,0.0,1,91.875,90.55555556,91.0,1,0,1,1,0,1,0
Local,No,0.0,75.0,7,1.0,0.0,0.0,1,86.42857143,84.625,86.63888889,0,1,1,1,0,1,0
Local,No,0.0,84.0,7,1.0,0.0,0.0,1,89.2,92.5,90.63888889,0,1,1,1,0,1,0
Local,No,0.0,75.5,7,1.0,0.0,0.0,1,92.16666667,90.66666667,93.30769231,0,1,1,1,0,1,0
Local,No,48.0,82.74521609790698,6,1.0,0.0,0.0,1,87.625,91.11111111,89.80555556,1,0,1,1,0,1,0
Local,No,50.0,96.5,7,0.9375,0.599999957,0.0,1,96.5,98.0,97.65384615,0,1,1,1,0,1,0
Local,No,0.0,85.0,7,1.0,0.0,0.0,1,88.625,92.88888889,91.41025641,1,0,1,1,0,1,0
Local,No,0.0,97.5,7,1.0,0.4,0.2,1,97.28571429,95.75,95.97222222,1,0,1,1,0,1,0
Local,No,0.0,96.5,7,1.0,0.0,0.0,1,95.16666667,98.2,96.58333333,0,1,1,1,0,1,0
Local,No,0.0,76.5,7,1.0,0.0,0.0,1,89.28571429,90.875,90.08333333,0,1,1,1,0,1,0
Local,No,0.0,88.0,7,1.0,0.5,0.0,1,94.0,93.875,94.52777778,0,1,1,1,0,1,0
Local,No,0.0,87.0,7,1.0,0.0,0.0,1,93.57142857,90.42857143,93.19444444,0,1,1,1,0,1,0
Local,No,0.0,72.0,7,1.0,0.0,0.0,1,95.0,89.83333333,92.76923077,0,1,1,1,0,1,0
Local,No,0.0,86.5,7,1.0,0.0,0.0,1,90.16666667,91.125,89.72222222,1,0,1,1,0,1,0
Local,Sin información,0.0,81.0,7,1.0,0.0,0.0,1,90.0,96.0,95.28,1,0,1,1,0,1,0
Local,No,0.0,88.5,7,1.0,0.4,0.0,1,91.85714286,91.625,92.27777778,1,0,1,1,0,1,0
Local,No,0.0,99.0,7,1.0,0.4,0.0,1,94.5,97.66666667,96.53846154,1,0,1,1,0,1,0
Local,No,0.0,73.5,7,1.0,0.0,0.0,1,94.33333333,94.4,94.58333333,0,1,1,1,0,1,0
Local,No,0.0,83.0,7,1.0,0.0,0.0,1,94.2,95.14285714,94.86666667,0,1,1,1,0,1,0
Local,No,0.0,93.5,7,1.0,0.9,0.0,1,94.875,95.75,94.84848485,1,0,1,1,0,1,0
Local,No,0.0,95.0,7,1.0,0.0,0.0,1,92.3,96.8,93.80555556,0,1,1,1,0,1,0
Local,No,0.0,78.5,7,1.0,0.0,0.0,1,93.16666667,90.4,92.33333333,0,1,1,1,0,1,0
Local,No,0.0,81.0,7,1.0,0.0,0.0,1,89.0,94.6,93.11111111,0,1,1,1,0,1,0
Local,No,0.0,88.0,7,1.0,0.0,0.0,1,82.5,83.4,86.97222222,0,1,1,1,0,1,0
Local,No,0.0,89.0,7,1.0,0.0,0.0,1,91.125,94.66666667,92.77777778,1,0,1,1,0,1,0
Local,No,0.0,85.5,7,1.0,0.0,0.0,1,89.5,93.625,91.52777778,1,0,1,1,0,1,0
Local,No,0.0,78.0,7,1.0,0.0,0.0,1,87.66666667,94.2,91.08333333,0,1,1,1,0,1,0
Local,No,0.0,95.0,7,1.0,0.0,0.0,1,90.2,94.1,92.47222222,0,1,1,1,0,1,0
Local,No,0.0,88.5,7,1.0,0.0,0.0,1,88.75,94.33333333,91.64102564,1,0,1,1,0,1,0
Local,No,0.0,97.5,7,1.0,0.5,0.0,1,96.25,97.11111111,97.12820513,1,0,1,1,0,1,0
Local,No,40.0,77.0,7,1.0,0.0,0.0,1,76.57142857,81.625,82.02702703,0,1,1,1,0,1,0
Local,No,0.0,85.0,7,1.0,0.0,0.0,1,81.125,84.77777778,82.80555556,1,0,1,1,0,1,0
SI: Nacional,No,36.0,89.0,7,1.104166667,0.0,0.0,1,87.91666667,87.5,89.52631579,0,1,1,1,0,1,0
Local,No,0.0,92.0,7,1.0,0.0,0.0,1,91.625,93.88888889,92.75,1,0,1,1,0,1,0
Local,No,0.0,87.0,7,1.0,0.4,0.0,1,92.2,91.5,93.17948718,0,1,1,1,0,1,0
Local,No,0.0,86.5,7,1.0,0.0,0.0,1,95.3,95.5,96.05555556,0,1,1,1,0,1,0
Local,No,50.0,90.5,7,1.104166667,0.0,0.0,1,88.44444444,90.11111111,91.13157895,0,1,1,1,0,1,0
Local,No,0.0,81.0,7,1.0,0.0,0.0,1,95.33333333,93.66666667,94.5,0,1,1,1,0,1,0
Local,Sí,0.0,78.5,7,0.833333333,0.0,0.0,1,93.2,93.0,92.38888889,0,1,1,1,0,1,0
Local,No,0.0,83.5,7,1.0,0.0,0.0,1,83.85714286,89.11111111,87.16666667,1,0,1,1,0,1,0
Local,Sin información,0.0,91.5,7,1.0,0.0,0.0,1,93.0,91.7,92.75,0,1,1,1,0,1,0
Local,No,0.0,83.5,7,1.0,0.1,0.25,1,90.71428571,88.625,91.95238095,1,0,1,1,0,1,0
Local,No,32.0,77.0,7,0.833333333,0.0,0.0,1,75.11111111,75.25,79.24242424,0,1,1,1,0,1,0
Local,No,0.0,88.0,7,1.0,0.9,0.0,1,84.0,91.1,90.08823529,0,1,1,1,0,1,0
Local,No,46.0,82.74521609790698,6,0.875,0.150000015,0.0,1,95.0,95.11111111,95.02941176,1,0,1,1,0,1,0
Local,No,0.0,94.5,7,1.0,0.0,0.0,1,94.1,97.2,95.77777778,0,1,1,1,0,1,0
Local,Sin información,0.0,74.0,7,1.0,0.0,0.0,1,86.42857143,86.88888889,84.69444444,1,0,1,1,0,1,0
Local,No,0.0,95.5,7,1.0,0.25,0.0,1,90.375,92.11111111,91.80555556,1,0,1,1,0,1,0
Local,No,0.0,91.5,7,1.0,0.0,0.0,1,87.375,85.66666667,87.27777778,1,0,1,1,0,1,0
Local,Sin información,0.0,77.0,7,1.0,0.4,0.0,1,86.8,89.44444444,88.11111111,0,1,1,1,0,1,0
Local,No,0.0,70.0,7,1.041666667,0.5,0.0,1,80.625,89.22222222,84.83783784,0,1,1,1,0,1,0
Local,No,0.0,81.0,7,1.0,0.0,0.0,1,88.57142857,92.0,91.44444444,1,0,1,1,0,1,0
Local,No,22.0,82.74521609790698,6,1.0,0.4,0.0,0,90.0,0.0,91.0,1,0,1,1,0,1,0
Local,No,0.0,81.0,7,1.0,0.0,0.0,1,90.66666667,91.0,90.83333333,0,1,1,1,0,1,0
Local,No,0.0,91.5,7,1.0,0.0,0.0,1,88.125,90.88888889,89.55555556,1,0,1,1,0,1,0
Local,No,0.0,82.5,7,1.0,0.0,0.0,0,90.0,0.0,89.72222222,0,1,1,1,0,1,0
Local,No,0.0,94.0,7,1.0,0.4,0.0,1,92.44444444,96.0,93.02777778,0,1,1,1,0,1,0
Local,No,0.0,87.0,7,1.0,0.0,0.0,1,85.5,94.44444444,91.38888889,1,0,1,1,0,1,0
SI: Nacional,Sin información,46.0,82.0,7,1.0,0.9,0.0,1,80.88888889,89.1,85.86486486,0,1,1,1,0,1,0
Local,Sin información,0.0,77.5,7,1.0,0.0,0.0,1,81.0,67.0,80.75757576,0,1,1,1,0,1,0
Local,No,0.0,99.0,7,1.0,0.4,0.0,1,93.125,96.44444444,95.22222222,1,0,1,1,0,1,0
Local,Sin información,0.0,97.0,7,1.0,0.0,0.0,1,97.5,95.83333333,96.66666667,0,1,1,1,0,1,0
Local,Sin información,0.0,83.0,7,1.0,0.0,0.0,1,94.375,98.11111111,95.97222222,1,0,1,1,0,1,0
Local,No,0.0,94.5,7,1.0,0.0,0.0,1,92.71428571,92.25,93.23529412,1,0,1,1,0,1,0
Local,No,0.0,72.5,7,0.833333333,0.0,0.0,1,85.11111111,78.8,79.72222222,0,1,1,1,0,1,0
Local,Sin información,0.0,72.5,7,1.0,0.0,0.0,1,82.375,86.0,85.08108108,1,0,1,1,0,1,0
Local,No,0.0,65.0,7,1.0,0.0,0.0,1,87.8,90.22222222,88.39393939,0,1,1,1,0,1,0
Local,No,0.0,82.0,7,1.0,0.0,0.0,0,82.5,86.875,87.06060606,1,0,1,1,0,1,0
Local,No,0.0,75.0,7,1.0,0.2,0.0,1,90.7,92.5,92.27777778,0,1,1,1,0,1,0
Local,No,44.0,82.74521609790698,6,1.0,0.4,0.0,1,98.25,97.77777778,97.69444444,1,0,1,1,0,1,0
Local,No,0.0,76.5,7,1.0,0.0,0.0,1,77.57142857,82.22222222,80.94594595,1,0,1,1,0,1,0
Local,No,0.0,77.0,7,1.0,0.1,0.1,1,86.2,89.8,88.22222222,0,1,1,1,0,1,0
Local,No,0.0,79.0,7,1.0,0.0,0.0,1,93.83333333,95.33333333,94.58333333,0,1,1,1,0,1,0
Local,No,0.0,98.0,7,1.0,0.5,0.0,1,95.66666667,97.375,96.46153846,1,0,1,1,0,1,0
Local,No,38.0,82.74521609790698,6,1.0,0.3,0.0,1,93.6,91.25,93.66666667,0,1,1,1,0,1,0
Local,No,0.0,81.0,7,0.9375,0.0,0.0,1,88.7,95.2,92.41666667,0,1,1,1,0,1,0
Local,No,0.0,82.0,7,1.0,0.0,0.0,1,91.5,94.5,93.0,0,1,1,1,0,1,0
Local,No,33.0,82.74521609790698,6,1.0,0.0,0.0,1,91.5,95.9,94.11111111,0,1,1,1,0,1,0
Local,No,0.0,75.5,7,1.0,0.4,0.0,1,87.6,93.2,89.88888889,0,1,1,1,0,1,0
Local,No,0.0,88.0,7,1.0,0.3,0.0,1,90.85714286,92.125,91.47222222,1,0,1,1,0,1,0
Local,Sin información,0.0,84.0,7,1.0,0.0,0.0,1,89.4,83.14285714,88.67647059,0,1,1,1,0,1,0
